ID_evento,ID_conversacion,evento,texto,fecha,hora
11172,8bbbb3dbbcd94837bfcad6e8bf11702e,bot,"El período de incubación es el tiempo que transcurre entre la infección por el virus y la aparición de los síntomas de la enfermedad. La mayoría de las estimaciones respecto al periodo de incubación de la COVID-19 oscilan entre 1 y 14 días, y en general se sitúan en torno a cinco días. [Fuente](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses)",14-4-2020,22:23:44
11173,7ea22a832161438ea73fa7ffb90a8e23,user,/get_started,14-4-2020,22:23:45
11174,7ea22a832161438ea73fa7ffb90a8e23,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,14-4-2020,22:23:45
11175,7ea22a832161438ea73fa7ffb90a8e23,user,Hola,14-4-2020,22:23:55
11176,7ea22a832161438ea73fa7ffb90a8e23,bot,Hola! ¿Cómo te puedo ayudar?,14-4-2020,22:23:55
11177,e6ee109565bc410ab4871d03444e2ea7,user,/get_started,14-4-2020,22:24:8
11178,e6ee109565bc410ab4871d03444e2ea7,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,14-4-2020,22:24:8
11179,7ea22a832161438ea73fa7ffb90a8e23,user,Tengo dolor de garganta,14-4-2020,22:24:10
11180,7ea22a832161438ea73fa7ffb90a8e23,bot,"Los síntomas del coronavirus COVID-19 generalmente incluyen fiebre y tos similares a la gripe común. Si usted o alguien que conoce está experimentando esos síntomas o sospecha que puede estar infectado, Córdoba tiene su **0800** para consultas por Coronavirus que es **0800 1221 444**. Esta línea es del Ministerio de Salud de Córdoba y está pensada para consultar por síntomas, para pedir asistencia, y para que equipos de salud den aviso sobre casos sospechosos. [Fuente](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses)",14-4-2020,22:24:10
11181,7082af3fa86e48f19290156777c6a886,user,/get_started,14-4-2020,22:57:54
11182,7082af3fa86e48f19290156777c6a886,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,14-4-2020,22:57:55
11183,7082af3fa86e48f19290156777c6a886,user,Como me cuido,14-4-2020,22:58:5
11184,7082af3fa86e48f19290156777c6a886,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",14-4-2020,22:58:5
11185,7082af3fa86e48f19290156777c6a886,user,/ask_prevencion{},14-4-2020,22:58:11
11186,7082af3fa86e48f19290156777c6a886,user,/ask_prevencion{},14-4-2020,22:58:11
11187,7082af3fa86e48f19290156777c6a886,bot,"Hasta ahora el único tratamiento de coronavirus COVID-19 es la prevención. 

**Para protegerse**: Lavate las manos frecuentemente; evitá tocarte los ojos, la nariz y la boca con las manos sin lavar; mantené una distancia entre vos y las otras personas. 

**Para proteger a los demás**: Quedate en casa si estás enfermo, excepto para conseguir atención médica; cubrite la boca y la nariz con un pañuelo desechable cuando tosas o estornudes, o usá la parte interna del codo; lavate las manos. [Fuente](https://www.argentina.gob.ar/salud/coronavirus-COVID-19)",14-4-2020,22:58:11
11188,c035ad261a5e45fab9fc94788097bb36,user,/get_started,14-4-2020,23:0:9
11189,c035ad261a5e45fab9fc94788097bb36,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,14-4-2020,23:0:9
11190,c035ad261a5e45fab9fc94788097bb36,user,Cuanto dura activo el virus en la ropa?,14-4-2020,23:1:11
11191,c035ad261a5e45fab9fc94788097bb36,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",14-4-2020,23:1:11
11192,c035ad261a5e45fab9fc94788097bb36,user,/out_of_scope,14-4-2020,23:1:36
11193,c035ad261a5e45fab9fc94788097bb36,bot,¿Podes repetir el mismo mensaje pero con otras palabras?,14-4-2020,23:1:36
11194,c035ad261a5e45fab9fc94788097bb36,user,Cuanto el virus covid 19 puede durar en telas,14-4-2020,23:2:28
11195,c035ad261a5e45fab9fc94788097bb36,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",14-4-2020,23:2:28
11196,e3260a69aefd4f018ee4764d22e7835f,user,/get_started,14-4-2020,23:4:4
11197,e3260a69aefd4f018ee4764d22e7835f,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,14-4-2020,23:4:4
11198,e3260a69aefd4f018ee4764d22e7835f,user,hola,14-4-2020,23:4:12
11199,e3260a69aefd4f018ee4764d22e7835f,bot,Hola! ¿Cómo te puedo ayudar?,14-4-2020,23:4:12
11200,e3260a69aefd4f018ee4764d22e7835f,user,cuantos muertos hay?,14-4-2020,23:4:19
11201,e3260a69aefd4f018ee4764d22e7835f,bot,Para la fecha 14/4/20 tenemos 2277 casos confirmados en Argentina.,14-4-2020,23:4:20
11202,e3260a69aefd4f018ee4764d22e7835f,user,y en cordoba?,14-4-2020,23:4:36
11203,e3260a69aefd4f018ee4764d22e7835f,bot,"El responsable de este asistente es la empresa de tecnología KUNAN SA, las respuestas son tomadas solo de sitios oficiales y agregamos las respuestas que la comunidad nos deja en base a sus dudas. El proyecto es sin fines de lucro y hemos abierto el mismo a voluntarios que quieran colaborar.",14-4-2020,23:4:36
11204,e3260a69aefd4f018ee4764d22e7835f,user,sintomas?,14-4-2020,23:4:52
11205,e3260a69aefd4f018ee4764d22e7835f,bot,"Los síntomas del coronavirus COVID-19 generalmente incluyen fiebre y tos similares a la gripe común. Si usted o alguien que conoce está experimentando esos síntomas o sospecha que puede estar infectado, Córdoba tiene su **0800** para consultas por Coronavirus que es **0800 1221 444**. Esta línea es del Ministerio de Salud de Córdoba y está pensada para consultar por síntomas, para pedir asistencia, y para que equipos de salud den aviso sobre casos sospechosos. [Fuente](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses)",14-4-2020,23:4:52
11206,38e4703a64244e2f84e7b14853d66ca7,user,/get_started,14-4-2020,23:11:35
11207,38e4703a64244e2f84e7b14853d66ca7,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,14-4-2020,23:11:35
11208,38e4703a64244e2f84e7b14853d66ca7,user,Cuales son lo síntomas mas habituales?,14-4-2020,23:12:11
11209,38e4703a64244e2f84e7b14853d66ca7,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",14-4-2020,23:12:11
11210,38e4703a64244e2f84e7b14853d66ca7,user,/ask_sintomas{},14-4-2020,23:12:24
11211,38e4703a64244e2f84e7b14853d66ca7,user,/ask_sintomas{},14-4-2020,23:12:24
11212,38e4703a64244e2f84e7b14853d66ca7,bot,"Los síntomas del coronavirus COVID-19 generalmente incluyen fiebre y tos similares a la gripe común. Si usted o alguien que conoce está experimentando esos síntomas o sospecha que puede estar infectado, Córdoba tiene su **0800** para consultas por Coronavirus que es **0800 1221 444**. Esta línea es del Ministerio de Salud de Córdoba y está pensada para consultar por síntomas, para pedir asistencia, y para que equipos de salud den aviso sobre casos sospechosos. [Fuente](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses)",14-4-2020,23:12:24
11213,e5f4204862b048efba28cdf50a4be10f,user,/get_started,14-4-2020,23:23:9
11214,e5f4204862b048efba28cdf50a4be10f,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,14-4-2020,23:23:9
11215,b38d76128c0446ba8ec29af4af1017d5,user,Consulta,14-4-2020,23:23:30
11216,b38d76128c0446ba8ec29af4af1017d5,bot,"Todas las sucursales de correos argentinos dedicarán sus 2 (DOS) primeras horas de servicio exclusivamente a la atención de personas mayores de 60 años y aquellas que integren los grupos de riesgo, no pudiendo ingresar después de dicho horario. Los demás clientes contarán con nuestra atención durante el resto de la jornada. [Fuente](https://www.correoargentino.com.ar/informacion-importante-para-la-atencion-al-publico-en-sucursales)",14-4-2020,23:23:30
11217,b38d76128c0446ba8ec29af4af1017d5,user,Cordoba,14-4-2020,23:24:11
11218,b38d76128c0446ba8ec29af4af1017d5,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",14-4-2020,23:24:11
11219,b38d76128c0446ba8ec29af4af1017d5,user,/ask_made{},14-4-2020,23:24:26
11220,b38d76128c0446ba8ec29af4af1017d5,user,/ask_made{},14-4-2020,23:24:26
11221,b38d76128c0446ba8ec29af4af1017d5,bot,"El responsable de este asistente es la empresa de tecnología KUNAN SA, las respuestas son tomadas solo de sitios oficiales y agregamos las respuestas que la comunidad nos deja en base a sus dudas. El proyecto es sin fines de lucro y hemos abierto el mismo a voluntarios que quieran colaborar.",14-4-2020,23:24:27
11222,b38d76128c0446ba8ec29af4af1017d5,user,Frio,14-4-2020,23:25:1
11223,b38d76128c0446ba8ec29af4af1017d5,bot,Winter is coming ⚔️,14-4-2020,23:25:1
11224,b38d76128c0446ba8ec29af4af1017d5,user,Calor,14-4-2020,23:25:10
11225,b38d76128c0446ba8ec29af4af1017d5,bot,Winter is coming ⚔️,14-4-2020,23:25:10
11226,b38d76128c0446ba8ec29af4af1017d5,user,Verano,14-4-2020,23:25:20
11227,b38d76128c0446ba8ec29af4af1017d5,bot,¿Estás en la compu? fijate: https://www.wunderground.com,14-4-2020,23:25:20
11228,b38d76128c0446ba8ec29af4af1017d5,user,Pc,14-4-2020,23:25:32
11229,b38d76128c0446ba8ec29af4af1017d5,bot,"Los supermercados y los almacenes están abiertos. Para salir a comprar debes hacerlo a lugares de cercanía, de lo contrario podés ser sancionado. Está recomendando que vaya solo una persona por grupo familiar y que no vayan las personas que están en los grupos de riesgo, mantener la distancia personal y evitar aglomeramientos de gente.",14-4-2020,23:25:32
11230,d51c1df537eb4463acb6b4c8e2c72675,user,/get_started,14-4-2020,23:27:21
11231,d51c1df537eb4463acb6b4c8e2c72675,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,14-4-2020,23:27:21
11232,51eeb60cbd524cb7b268df3bf80987e7,user,/get_started,14-4-2020,23:28:43
11233,51eeb60cbd524cb7b268df3bf80987e7,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,14-4-2020,23:28:43
11234,8bbbb3dbbcd94837bfcad6e8bf11702e,user,como esta el clima,14-4-2020,23:32:36
11235,8bbbb3dbbcd94837bfcad6e8bf11702e,bot,¿Estás en la compu? fijate: https://www.wunderground.com,14-4-2020,23:32:37
11236,8bbbb3dbbcd94837bfcad6e8bf11702e,user,cuanto dura la cuarentena,14-4-2020,23:35:44
11237,8bbbb3dbbcd94837bfcad6e8bf11702e,bot,La cuarentena se extendió hasta el 26 de abril a las 23:59. [Boletín](https://www.boletinoficial.gob.ar/suplementos/2020033101NS.pdf),14-4-2020,23:35:44
11238,6700764710164c9bb396401af643c80b,user,/get_started,14-4-2020,23:38:49
11239,6700764710164c9bb396401af643c80b,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,14-4-2020,23:38:49
11240,6a30a1b47eae4abfbaf594c49a536274,user,Tengo coronabirus?,14-4-2020,23:39:7
11241,6a30a1b47eae4abfbaf594c49a536274,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",14-4-2020,23:39:7
11242,6a30a1b47eae4abfbaf594c49a536274,user,/out_of_scope,14-4-2020,23:39:15
11243,6a30a1b47eae4abfbaf594c49a536274,bot,¿Podes repetir el mismo mensaje pero con otras palabras?,14-4-2020,23:39:15
11244,e2c069da17dc406bb0286559b2ee33cd,user,/get_started,14-4-2020,23:45:17
11245,e2c069da17dc406bb0286559b2ee33cd,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,14-4-2020,23:45:17
11246,e2c069da17dc406bb0286559b2ee33cd,user,A dónde se puede ir en caso de tener síntomas?,14-4-2020,23:45:49
11247,e2c069da17dc406bb0286559b2ee33cd,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",14-4-2020,23:45:49
11248,e2c069da17dc406bb0286559b2ee33cd,user,/ask_sintomas{},14-4-2020,23:45:59
11249,e2c069da17dc406bb0286559b2ee33cd,user,/ask_sintomas{},14-4-2020,23:45:59
11250,e2c069da17dc406bb0286559b2ee33cd,bot,"Los síntomas del coronavirus COVID-19 generalmente incluyen fiebre y tos similares a la gripe común. Si usted o alguien que conoce está experimentando esos síntomas o sospecha que puede estar infectado, Córdoba tiene su **0800** para consultas por Coronavirus que es **0800 1221 444**. Esta línea es del Ministerio de Salud de Córdoba y está pensada para consultar por síntomas, para pedir asistencia, y para que equipos de salud den aviso sobre casos sospechosos. [Fuente](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses)",14-4-2020,23:45:59
11251,e2c069da17dc406bb0286559b2ee33cd,user,Debo ir a un hospital cercano?,14-4-2020,23:46:38
11252,e2c069da17dc406bb0286559b2ee33cd,bot,"La obligatoriedad del aislamiento implica que su incumplimiento tiene consecuencias. En la calle circulan oficiales que están controlando la circulación tanto de peatones como de autos. En caso de no pertenecer a ninguno de los grupos de exceptuados, se le pedirá que regrese a su domicilio y si se resiste podrá ser detenido y su auto secuestrado. Solo podrán circular quienes estén exceptuados. [Decreto](https://www.boletinoficial.gob.ar/detalleAviso/primera/227042/20200320)",14-4-2020,23:46:38
11253,e2c069da17dc406bb0286559b2ee33cd,user,En qué hospital están los contagiados de covid19?,14-4-2020,23:47:29
11254,e2c069da17dc406bb0286559b2ee33cd,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",14-4-2020,23:47:29
11255,050af159fc5b4e6c97fab8a00df111af,user,/get_started,14-4-2020,23:48:34
11256,050af159fc5b4e6c97fab8a00df111af,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,14-4-2020,23:48:34
11257,050af159fc5b4e6c97fab8a00df111af,user,Cuáles son los síntomas,14-4-2020,23:48:49
11258,050af159fc5b4e6c97fab8a00df111af,bot,"Los síntomas del coronavirus COVID-19 generalmente incluyen fiebre y tos similares a la gripe común. Si usted o alguien que conoce está experimentando esos síntomas o sospecha que puede estar infectado, Córdoba tiene su **0800** para consultas por Coronavirus que es **0800 1221 444**. Esta línea es del Ministerio de Salud de Córdoba y está pensada para consultar por síntomas, para pedir asistencia, y para que equipos de salud den aviso sobre casos sospechosos. [Fuente](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses)",14-4-2020,23:48:49
11259,050af159fc5b4e6c97fab8a00df111af,user,Cuántos contagiados hay en saldan,14-4-2020,23:49:16
11260,050af159fc5b4e6c97fab8a00df111af,bot,Para la fecha 14/4/20 tenemos 2277 casos confirmados en Argentina.,14-4-2020,23:49:17
11261,050af159fc5b4e6c97fab8a00df111af,user,Y en Córdoba,14-4-2020,23:49:26
11262,050af159fc5b4e6c97fab8a00df111af,bot,"La UBA reprogramó el cronograma para garantizar la cursada presencial. El mismo reiniciará el 01/6/2020 y finalizará el 12/03/2021, con receso entre el 19/12/2020 y el 17/01/2021. [Nota](http://www.uba.ar/noticia/19850)",14-4-2020,23:49:26
11263,9716a3d852d044859080451a7a0cafe7,user,/get_started,15-4-2020,0:0:57
11264,9716a3d852d044859080451a7a0cafe7,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,0:0:57
11265,f690524b8b4641858d1d00d4bce9ef58,user,/get_started,15-4-2020,0:4:56
11266,f690524b8b4641858d1d00d4bce9ef58,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,0:4:56
11267,ad8591d16ea84b8e84fb0864c905d5f3,user,/get_started,15-4-2020,0:8:20
11268,ad8591d16ea84b8e84fb0864c905d5f3,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,0:8:20
11269,8bbbb3dbbcd94837bfcad6e8bf11702e,user,¿Puedo salir al patio de mi casa?,15-4-2020,0:9:30
11270,8bbbb3dbbcd94837bfcad6e8bf11702e,bot,"La obligatoriedad del aislamiento implica que su incumplimiento tiene consecuencias. En la calle circulan oficiales que están controlando la circulación tanto de peatones como de autos. En caso de no pertenecer a ninguno de los grupos de exceptuados, se le pedirá que regrese a su domicilio y si se resiste podrá ser detenido y su auto secuestrado. Solo podrán circular quienes estén exceptuados. [Decreto](https://www.boletinoficial.gob.ar/detalleAviso/primera/227042/20200320)",15-4-2020,0:9:30
11271,94ec933539314309b6eea1e90171b13a,user,/get_started,15-4-2020,0:9:55
11272,94ec933539314309b6eea1e90171b13a,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,0:9:55
11273,94ec933539314309b6eea1e90171b13a,user,quien es el más grande,15-4-2020,0:10:6
11274,94ec933539314309b6eea1e90171b13a,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",15-4-2020,0:10:6
11275,94ec933539314309b6eea1e90171b13a,user,/out_of_scope,15-4-2020,0:10:11
11276,94ec933539314309b6eea1e90171b13a,bot,¿Podes repetir el mismo mensaje pero con otras palabras?,15-4-2020,0:10:11
11277,8bbbb3dbbcd94837bfcad6e8bf11702e,user,ask_riesgo,15-4-2020,0:10:14
11278,8bbbb3dbbcd94837bfcad6e8bf11702e,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",15-4-2020,0:10:14
11279,94ec933539314309b6eea1e90171b13a,user,bokita papá,15-4-2020,0:10:18
11280,94ec933539314309b6eea1e90171b13a,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",15-4-2020,0:10:18
11281,94ec933539314309b6eea1e90171b13a,user,/out_of_scope,15-4-2020,0:10:23
11282,94ec933539314309b6eea1e90171b13a,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",15-4-2020,0:10:23
11283,8bbbb3dbbcd94837bfcad6e8bf11702e,user,quienes afecta,15-4-2020,0:11:9
11284,8bbbb3dbbcd94837bfcad6e8bf11702e,user,quienes afecta,15-4-2020,0:11:9
11285,8bbbb3dbbcd94837bfcad6e8bf11702e,bot,"Todavía tenemos mucho por aprender sobre la forma en que la COVID-19 afecta a los humanos, pero parece que las **personas mayores** y las que padecen **afecciones médicas preexistentes** (como hipertensión arterial, enfermedades cardíacas o diabetes) desarrollan casos graves de la enfermedad con más frecuencia que otras. [Fuente](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses)",15-4-2020,0:11:9
11286,94ec933539314309b6eea1e90171b13a,user,/out_of_scope,15-4-2020,0:14:28
11287,94ec933539314309b6eea1e90171b13a,bot,¿Podes repetir el mismo mensaje pero con otras palabras?,15-4-2020,0:14:28
11288,94ec933539314309b6eea1e90171b13a,user,chiste,15-4-2020,0:14:41
11289,94ec933539314309b6eea1e90171b13a,user,chiste,15-4-2020,0:14:41
11290,94ec933539314309b6eea1e90171b13a,user,chiste,15-4-2020,0:14:41
11291,94ec933539314309b6eea1e90171b13a,bot,Ayer me caí y pensé que me había roto el peroné.... Peronó.,15-4-2020,0:14:41
11292,94ec933539314309b6eea1e90171b13a,user,epicardo,15-4-2020,0:17:15
11293,94ec933539314309b6eea1e90171b13a,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",15-4-2020,0:17:15
11294,94ec933539314309b6eea1e90171b13a,user,/thanks{},15-4-2020,0:17:20
11295,94ec933539314309b6eea1e90171b13a,user,/thanks{},15-4-2020,0:17:20
11296,94ec933539314309b6eea1e90171b13a,bot,No hay de que.,15-4-2020,0:17:20
11297,86cf1c6e7fba4b338cbbfe90b7a511fa,user,/get_started,15-4-2020,0:23:34
11298,86cf1c6e7fba4b338cbbfe90b7a511fa,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,0:23:34
11299,8bbbb3dbbcd94837bfcad6e8bf11702e,user,tomar mate,15-4-2020,0:32:24
11300,8bbbb3dbbcd94837bfcad6e8bf11702e,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",15-4-2020,0:32:24
11301,96ade429fd454d6f8d805d932de5b139,user,/get_started,15-4-2020,0:34:43
11302,96ade429fd454d6f8d805d932de5b139,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,0:34:43
11303,8bbbb3dbbcd94837bfcad6e8bf11702e,user,como divierto a mis hijos,15-4-2020,0:37:23
11304,8bbbb3dbbcd94837bfcad6e8bf11702e,user,como divierto a mis hijos,15-4-2020,0:37:23
11305,8bbbb3dbbcd94837bfcad6e8bf11702e,bot,"Se puede asistir a los adultos mayores, discapacitados, familiares a cargo, niños, niñas y adolescentes. Los hijos de padres separados deben permanecer en la casa donde iniciaron el aislamiento. Para hacerlo, el cuidador o familiar necesitará llenar una declaración jurada que podés descargar en el [siguiente link.](https://www.argentina.gob.ar/noticias/coronavirus-excepciones-para-la-asistencia-de-personas-mayores). [Fuente](https://www.argentina.gob.ar/seguridad/preguntas-frecuentes-coronavirus-covid-19#06)",15-4-2020,0:37:23
11306,108c3df1a9004f15acd18aab27281861,user,/get_started,15-4-2020,0:39:57
11307,108c3df1a9004f15acd18aab27281861,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,0:39:57
11308,ff72099fad2d4899849e809fc06e05e8,user,/get_started,15-4-2020,0:42:51
11309,ff72099fad2d4899849e809fc06e05e8,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,0:42:51
11310,20a0183e72704dac83a22e8c4b2aa22b,user,/get_started,15-4-2020,0:44:43
11311,20a0183e72704dac83a22e8c4b2aa22b,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,0:44:43
11312,fcff7c3d79a94bb48cde387fbc06b9b4,user,/get_started,15-4-2020,0:46:33
11313,fcff7c3d79a94bb48cde387fbc06b9b4,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,0:46:33
11314,f674762822764465b105ffed166ac1f6,user,/get_started,15-4-2020,0:54:52
11315,f674762822764465b105ffed166ac1f6,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,0:54:52
11316,8bbbb3dbbcd94837bfcad6e8bf11702e,user,grupos de riesgp,15-4-2020,0:58:57
11317,8bbbb3dbbcd94837bfcad6e8bf11702e,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",15-4-2020,0:58:57
11318,8bbbb3dbbcd94837bfcad6e8bf11702e,user,grupos de riesgo,15-4-2020,0:59:6
11319,8bbbb3dbbcd94837bfcad6e8bf11702e,user,grupos de riesgo,15-4-2020,0:59:6
11320,8bbbb3dbbcd94837bfcad6e8bf11702e,bot,"Todavía tenemos mucho por aprender sobre la forma en que la COVID-19 afecta a los humanos, pero parece que las **personas mayores** y las que padecen **afecciones médicas preexistentes** (como hipertensión arterial, enfermedades cardíacas o diabetes) desarrollan casos graves de la enfermedad con más frecuencia que otras. [Fuente](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses)",15-4-2020,0:59:6
11321,e186b0e8bf824ec2bb9c19b8d0e39bb8,user,/get_started,15-4-2020,1:0:55
11322,e186b0e8bf824ec2bb9c19b8d0e39bb8,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,1:0:55
11323,0fa85ae6c57e4dee8cd35e298af8abea,user,/get_started,15-4-2020,1:4:50
11324,0fa85ae6c57e4dee8cd35e298af8abea,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,1:4:50
11325,484169c752d1453d84c45f9bbd62f4aa,user,/get_started,15-4-2020,1:4:58
11326,484169c752d1453d84c45f9bbd62f4aa,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,1:4:58
11327,b02efa9405444403a860f06d8bf88602,user,/get_started,15-4-2020,1:29:51
11328,b02efa9405444403a860f06d8bf88602,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,1:29:51
11329,f5d41bb8504a48fdbaed95fd3e087ff8,user,Barbijos,15-4-2020,1:30:21
11330,f5d41bb8504a48fdbaed95fd3e087ff8,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",15-4-2020,1:30:21
11331,f5d41bb8504a48fdbaed95fd3e087ff8,user,/ask_telefonos{},15-4-2020,1:30:42
11332,f5d41bb8504a48fdbaed95fd3e087ff8,user,/ask_telefonos{},15-4-2020,1:30:42
11333,f5d41bb8504a48fdbaed95fd3e087ff8,bot,"Teléfonos de interés (a nivel nacional): 

**0800-222-1002** opción 1 para información sobre el coronavirus. 

**144** para situaciones de violencia de género. 

**134** para denunciar a quienes violen la cuarentena.[más información click aquí](https://www.argentina.gob.ar/coronavirus/telefonos)",15-4-2020,1:30:42
11334,8bbbb3dbbcd94837bfcad6e8bf11702e,user,cuantos dias de cuarentena,15-4-2020,1:50:29
11335,8bbbb3dbbcd94837bfcad6e8bf11702e,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",15-4-2020,1:50:29
11336,8bbbb3dbbcd94837bfcad6e8bf11702e,user,cuantos dias van,15-4-2020,1:50:38
11337,8bbbb3dbbcd94837bfcad6e8bf11702e,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",15-4-2020,1:50:38
11338,e266cfe7d16d41c1872b75a853b6c66b,user,/get_started,15-4-2020,2:21:39
11339,e266cfe7d16d41c1872b75a853b6c66b,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,2:21:39
11340,59da4295e5b94ed99657bfa02e1af4ec,user,/get_started,15-4-2020,2:32:23
11341,59da4295e5b94ed99657bfa02e1af4ec,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,2:32:23
11342,00f107cdd4a646d5b36bc34441315033,user,/get_started,15-4-2020,2:50:30
11343,00f107cdd4a646d5b36bc34441315033,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,2:50:30
11344,6397d4cee910462da42ecd916f1e7c1d,user,/get_started,15-4-2020,3:7:32
11345,6397d4cee910462da42ecd916f1e7c1d,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,15-4-2020,3:7:32
11346,e9d2fd59e5214cb9a9300e80c822fd89,user,/get_started,15-4-2020,3:19:34
